img, IoU_img, TP, FP, FN, TN, accuracy, precision, recall, F1, TPR, FPR
batch_3/IMG_5066.JPG,0.867,1,2,2,2,0.429,0.333,0.333,0.333,0.333,0.5,
batch_3/IMG_5067.JPG,0.843,1,1,3,1,0.333,0.5,0.25,0.333,0.25,0.5,
batch_3/IMG_5068.JPG,0.475,0,2,7,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000032.JPG,0.698,0,2,7,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000067.JPG,0.875,1,2,0,1,0.5,0.333,1.0,0.5,1.0,0.667,
batch_4/000066.JPG,0.703,0,4,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000000.JPG,0.9,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_4/000002.JPG,0.006,3,2,12,9,0.462,0.6,0.2,0.3,0.2,0.182,
batch_4/000003.JPG,0.521,1,1,0,3,0.8,0.5,1.0,0.667,1.0,0.25,
batch_4/000004.JPG,0.414,1,0,5,1,0.286,1.0,0.167,0.286,0.167,0.0,
batch_4/000005.JPG,0.642,1,2,2,2,0.429,0.333,0.333,0.333,0.333,0.5,
batch_4/000006.JPG,0.931,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_4/000007.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000008.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000009.JPG,0.678,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000010.JPG,0.482,0,7,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000011.JPG,0.229,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000012.JPG,0.651,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000013.JPG,0.981,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000014.JPG,0.228,1,1,1,2,0.6,0.5,0.5,0.5,0.5,0.333,
batch_4/000015.JPG,0,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000016.JPG,0.016,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000018.JPG,0.96,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000019.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000020.JPG,0.307,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000021.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_4/000022.JPG,0.142,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000023.JPG,0.46,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_4/000025.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000026.JPG,0.153,1,6,0,1,0.25,0.143,1.0,0.25,1.0,0.857,
batch_4/000027.JPG,0.254,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000028.JPG,0.405,0,4,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000029.JPG,0.26,0,7,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000031.JPG,0.154,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000034.JPG,0.035,1,14,0,4,0.263,0.067,1.0,0.125,1.0,0.778,
batch_4/000035.JPG,0,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000036.JPG,0,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000037.JPG,0.0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000039.JPG,0.048,1,3,0,1,0.4,0.25,1.0,0.4,1.0,0.75,
batch_4/000040.JPG,0.312,1,2,0,1,0.5,0.333,1.0,0.5,1.0,0.667,
batch_4/000041.JPG,0.547,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000042.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000043.JPG,0.512,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_4/000045.JPG,0,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000046.JPG,0,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000047.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000048.JPG,0,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000049.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000050.JPG,0.879,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000051.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000052.JPG,0.164,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000053.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_4/000054.JPG,0.597,0,3,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000055.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000056.JPG,0.786,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000057.JPG,0.717,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000058.JPG,0.872,1,3,1,3,0.5,0.25,0.5,0.333,0.5,0.5,
batch_4/000059.JPG,0.468,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000060.JPG,0.008,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000061.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000062.JPG,0.746,1,2,0,1,0.5,0.333,1.0,0.5,1.0,0.667,
batch_4/000063.JPG,0.286,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000064.JPG,0.492,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000065.JPG,0.589,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000068.JPG,0.573,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000069.JPG,0.28,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000070.JPG,0.842,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000071.JPG,0.948,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_4/000072.JPG,0.48,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000073.JPG,0,0,4,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000074.JPG,0,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_4/000076.JPG,0.295,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000077.JPG,0.289,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000079.JPG,0.02,0,11,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000080.JPG,0.788,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000081.JPG,0.12,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000082.JPG,0.884,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_4/000083.JPG,0.902,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000084.JPG,0.519,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000085.JPG,0.376,1,2,2,6,0.636,0.333,0.333,0.333,0.333,0.25,
batch_4/000086.JPG,0.075,1,0,0,12,1.0,1.0,1.0,1.0,1.0,0.0,
batch_4/000087.JPG,0,2,0,3,1,0.5,1.0,0.4,0.571,0.4,0.0,
batch_4/000088.JPG,0.034,0,14,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000089.JPG,0.369,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000090.JPG,0.449,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000092.JPG,0.877,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000093.JPG,0.532,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000094.JPG,0.903,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_4/000095.JPG,0.018,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_4/000096.JPG,0.748,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000097.JPG,0.542,0,3,8,0,0.0,0.0,0.0,0,0.0,1.0,
batch_4/000098.JPG,0.619,1,2,1,1,0.4,0.333,0.5,0.4,0.5,0.667,
batch_5/000071.JPG,0.322,1,3,3,2,0.333,0.25,0.25,0.25,0.25,0.6,
batch_5/000072.JPG,0.492,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000073.JPG,0.686,4,1,0,3,0.875,0.8,1.0,0.889,1.0,0.25,
batch_5/000074.JPG,0.252,1,3,0,10,0.786,0.25,1.0,0.4,1.0,0.231,
batch_5/000075.JPG,0.051,1,9,0,1,0.182,0.1,1.0,0.182,1.0,0.9,
batch_5/000076.JPG,0.049,1,3,0,7,0.727,0.25,1.0,0.4,1.0,0.3,
batch_5/000119.JPG,0.181,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000079.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000081.JPG,0,0,10,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000082.JPG,0,0,27,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000083.JPG,0.157,2,0,1,4,0.857,1.0,0.667,0.8,0.667,0.0,
batch_5/000084.JPG,0.544,1,2,1,4,0.625,0.333,0.5,0.4,0.5,0.333,
batch_5/000085.JPG,0.341,0,13,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000086.JPG,0.181,0,11,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000087.JPG,0.21,1,0,0,4,1.0,1.0,1.0,1.0,1.0,0.0,
batch_5/000088.JPG,0.445,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_5/000089.JPG,0.565,0,6,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000090.JPG,0.898,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000091.JPG,0.857,3,1,0,4,0.875,0.75,1.0,0.857,1.0,0.2,
batch_5/000092.JPG,0.86,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000093.JPG,0.573,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000094.JPG,0.923,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,
batch_5/000095.JPG,0.037,1,2,0,2,0.6,0.333,1.0,0.5,1.0,0.5,
batch_5/000096.JPG,0.02,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_5/000097.JPG,0.935,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000098.JPG,0.883,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000099.JPG,0.486,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000100.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_5/000062.JPG,0.866,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000063.JPG,0.919,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_5/000064.JPG,0.926,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000066.JPG,0.947,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000067.JPG,0.7,3,0,3,1,0.571,1.0,0.5,0.667,0.5,0.0,
batch_5/000068.JPG,0.299,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000069.JPG,0.971,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_5/000070.JPG,0.234,0,3,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000101.JPG,0.158,1,6,0,1,0.25,0.143,1.0,0.25,1.0,0.857,
batch_5/000102.JPG,0.019,1,13,1,46,0.77,0.071,0.5,0.125,0.5,0.22,
batch_5/000103.JPG,0.436,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000104.JPG,0.395,2,1,1,3,0.714,0.667,0.667,0.667,0.667,0.25,
batch_5/000105.JPG,0.404,2,1,0,1,0.75,0.667,1.0,0.8,1.0,0.5,
batch_5/000106.JPG,0.461,2,0,4,1,0.429,1.0,0.333,0.5,0.333,0.0,
batch_5/000107.JPG,0.795,2,1,0,2,0.8,0.667,1.0,0.8,1.0,0.333,
batch_5/000108.JPG,0.009,2,1,1,3,0.714,0.667,0.667,0.667,0.667,0.25,
batch_5/000120.JPG,0.711,4,2,0,4,0.8,0.667,1.0,0.8,1.0,0.333,
batch_5/000110.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_5/000111.JPG,0.351,1,0,4,5,0.6,1.0,0.2,0.333,0.2,0.0,
batch_5/000112.JPG,0.083,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000113.JPG,0.481,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_5/000114.JPG,0.039,0,0,6,0,0.0,0,0.0,0,0.0,0,
batch_5/000115.JPG,0.001,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000116.JPG,0.403,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000117.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000118.JPG,0,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_5/000000.JPG,0.461,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000001.JPG,0.304,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000002.JPG,0.37,2,3,0,4,0.667,0.4,1.0,0.571,1.0,0.429,
batch_5/000004.JPG,0.396,1,3,2,3,0.444,0.25,0.333,0.286,0.333,0.5,
batch_5/000005.JPG,0.746,1,2,5,2,0.3,0.333,0.167,0.222,0.167,0.5,
batch_5/000006.JPG,0.065,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_5/000007.JPG,0.238,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000008.JPG,0.156,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000009.JPG,0.599,3,0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,
batch_5/000010.JPG,0,1,1,2,2,0.5,0.5,0.333,0.4,0.333,0.333,
batch_5/000011.JPG,0.495,1,5,1,2,0.333,0.167,0.5,0.25,0.5,0.714,
batch_5/000012.JPG,0.282,4,9,4,8,0.48,0.308,0.5,0.381,0.5,0.529,
batch_5/000013.JPG,0.257,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000014.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000015.JPG,0.613,0,1,14,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000016.JPG,0.34,1,2,1,3,0.571,0.333,0.5,0.4,0.5,0.4,
batch_5/000017.JPG,0.109,1,16,1,3,0.19,0.059,0.5,0.105,0.5,0.842,
batch_5/000018.JPG,0.371,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000019.JPG,0.448,2,0,1,6,0.889,1.0,0.667,0.8,0.667,0.0,
batch_5/000020.JPG,0.223,0,1,7,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000021.JPG,0.477,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_5/000022.JPG,0.358,1,4,4,7,0.5,0.2,0.2,0.2,0.2,0.364,
batch_5/000023.JPG,0.188,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000024.JPG,0,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000025.JPG,0.573,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000026.JPG,0.035,0,20,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000027.JPG,0.399,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000028.JPG,0.759,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000029.JPG,0.462,2,2,4,2,0.4,0.5,0.333,0.4,0.333,0.5,
batch_5/000030.JPG,0.176,1,1,16,1,0.105,0.5,0.059,0.105,0.059,0.5,
batch_5/000031.JPG,0.005,1,3,4,2,0.3,0.25,0.2,0.222,0.2,0.6,
batch_5/000033.JPG,0.079,0,7,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000034.JPG,0.422,1,2,1,3,0.571,0.333,0.5,0.4,0.5,0.4,
batch_5/000035.JPG,0.386,1,4,1,3,0.444,0.2,0.5,0.286,0.5,0.571,
batch_5/000036.JPG,0.084,2,0,6,7,0.6,1.0,0.25,0.4,0.25,0.0,
batch_5/000037.JPG,0.0,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000038.JPG,0.141,1,1,1,2,0.6,0.5,0.5,0.5,0.5,0.333,
batch_5/000039.JPG,0.017,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000040.JPG,0.008,3,0,0,5,1.0,1.0,1.0,1.0,1.0,0.0,
batch_5/000041.JPG,0.394,2,3,1,5,0.636,0.4,0.667,0.5,0.667,0.375,
batch_5/000042.JPG,0.388,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000043.JPG,0.133,1,8,0,3,0.333,0.111,1.0,0.2,1.0,0.727,
batch_5/000045.JPG,0.155,1,7,4,3,0.267,0.125,0.2,0.154,0.2,0.7,
batch_5/000046.JPG,0.48,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000047.JPG,0.546,0,1,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000048.JPG,0.059,0,11,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000049.JPG,0.717,6,4,7,5,0.5,0.6,0.462,0.522,0.462,0.444,
batch_5/000050.JPG,0.056,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000051.JPG,0.165,1,2,1,2,0.5,0.333,0.5,0.4,0.5,0.5,
batch_5/000052.JPG,0.0,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000054.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000055.JPG,0.127,1,1,2,2,0.5,0.5,0.333,0.4,0.333,0.333,
batch_5/000056.JPG,0.059,3,16,0,11,0.467,0.158,1.0,0.273,1.0,0.593,
batch_5/000057.JPG,0.006,2,3,0,2,0.571,0.4,1.0,0.571,1.0,0.6,
batch_5/000058.JPG,0,0,1,9,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000059.JPG,0.124,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_5/000060.JPG,0.31,0,5,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_5/000061.JPG,0.096,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000052.JPG,0.005,1,3,0,4,0.625,0.25,1.0,0.4,1.0,0.429,
batch_6/000104.JPG,0.829,1,2,1,2,0.5,0.333,0.5,0.4,0.5,0.5,
batch_6/000103.JPG,0.548,3,0,2,2,0.714,1.0,0.6,0.75,0.6,0.0,
batch_6/000102.JPG,0.422,3,2,2,2,0.556,0.6,0.6,0.6,0.6,0.5,
batch_6/000101.JPG,0.552,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000100.JPG,0.448,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000099.JPG,0.05,1,0,4,25,0.867,1.0,0.2,0.333,0.2,0.0,
batch_6/000098.JPG,0.395,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000097.JPG,0.319,4,4,3,2,0.462,0.5,0.571,0.533,0.571,0.667,
batch_6/000096.JPG,0.081,0,9,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000095.JPG,0.756,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000094.JPG,0.026,0,7,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000093.JPG,0.076,2,6,0,3,0.455,0.25,1.0,0.4,1.0,0.667,
batch_6/000092.JPG,0.106,1,1,2,5,0.667,0.5,0.333,0.4,0.333,0.167,
batch_6/000091.JPG,0.059,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000090.JPG,0.083,0,11,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000089.JPG,0.207,1,5,0,1,0.286,0.167,1.0,0.286,1.0,0.833,
batch_6/000088.JPG,0,0,12,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000087.JPG,0.899,0,0,3,0,0.0,0,0.0,0,0.0,0,
batch_6/000086.JPG,0,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000085.JPG,0.538,1,0,0,2,1.0,1.0,1.0,1.0,1.0,0.0,
batch_6/000083.JPG,0.116,0,9,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000082.JPG,0,1,5,1,2,0.333,0.167,0.5,0.25,0.5,0.714,
batch_6/000080.JPG,0.372,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000079.JPG,0.825,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000078.JPG,0.824,2,0,3,3,0.625,1.0,0.4,0.571,0.4,0.0,
batch_6/000077.JPG,0.003,1,6,1,1,0.222,0.143,0.5,0.222,0.5,0.857,
batch_6/000076.JPG,0.49,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000075.JPG,0.625,1,2,0,1,0.5,0.333,1.0,0.5,1.0,0.667,
batch_6/000074.JPG,0.632,1,6,1,2,0.3,0.143,0.5,0.222,0.5,0.75,
batch_6/000073.JPG,0.369,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000072.JPG,0.303,70,6,20,9,0.752,0.921,0.778,0.843,0.778,0.4,
batch_6/000071.JPG,0.037,1,11,0,1,0.154,0.083,1.0,0.154,1.0,0.917,
batch_6/000070.JPG,0.383,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000069.JPG,0.511,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000068.JPG,0,2,0,7,1,0.3,1.0,0.222,0.364,0.222,0.0,
batch_6/000066.JPG,0.6,0,2,30,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000065.JPG,0.224,2,9,2,2,0.267,0.182,0.5,0.267,0.5,0.818,
batch_6/000064.JPG,0,4,0,1,2,0.857,1.0,0.8,0.889,0.8,0.0,
batch_6/000063.JPG,0.476,0,12,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000062.JPG,0.833,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000061.JPG,0.27,1,1,1,2,0.6,0.5,0.5,0.5,0.5,0.333,
batch_6/000060.JPG,0.349,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000059.JPG,0.909,0,8,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000058.JPG,0.639,4,1,0,2,0.857,0.8,1.0,0.889,1.0,0.333,
batch_6/000056.JPG,0.405,2,7,4,1,0.214,0.222,0.333,0.267,0.333,0.875,
batch_6/000055.JPG,0.595,1,0,4,1,0.333,1.0,0.2,0.333,0.2,0.0,
batch_6/000057.JPG,0.675,13,10,7,2,0.469,0.565,0.65,0.605,0.65,0.833,
batch_6/000054.JPG,0.907,1,2,1,1,0.4,0.333,0.5,0.4,0.5,0.667,
batch_6/000053.JPG,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000000.JPG,0.004,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_6/000051.JPG,0.461,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000050.JPG,0.056,0,13,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000049.JPG,0.484,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000048.JPG,0.11,1,14,0,7,0.364,0.067,1.0,0.125,1.0,0.667,
batch_6/000047.JPG,0.803,2,3,0,3,0.625,0.4,1.0,0.571,1.0,0.5,
batch_6/000046.JPG,0.914,0,0,18,0,0.0,0,0.0,0,0.0,0,
batch_6/000045.JPG,0.732,1,5,1,3,0.4,0.167,0.5,0.25,0.5,0.625,
batch_6/000043.JPG,0.003,0,7,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000042.JPG,0.789,1,3,1,1,0.333,0.25,0.5,0.333,0.5,0.75,
batch_6/000041.JPG,0.513,0,3,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000040.JPG,0,1,2,0,28,0.935,0.333,1.0,0.5,1.0,0.067,
batch_6/000039.JPG,0.939,0,2,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000038.JPG,0.279,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000037.JPG,0.32,2,5,10,2,0.211,0.286,0.167,0.211,0.167,0.714,
batch_6/000036.JPG,0.058,0,7,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000035.JPG,0.584,0,1,6,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000034.JPG,0.741,0,4,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000033.JPG,0,1,0,1,2,0.75,1.0,0.5,0.667,0.5,0.0,
batch_6/000032.JPG,0.831,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,
batch_6/000031.JPG,0.003,6,4,1,2,0.615,0.6,0.857,0.706,0.857,0.667,
batch_6/000029.JPG,0.475,0,1,6,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000028.JPG,0.02,1,18,0,15,0.471,0.053,1.0,0.1,1.0,0.545,
batch_6/000027.JPG,0.031,1,1,0,1,0.667,0.5,1.0,0.667,1.0,0.5,
batch_6/000026.JPG,0.89,0,5,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000025.JPG,0.208,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000024.JPG,0.572,0,3,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000023.JPG,0.303,2,1,1,6,0.8,0.667,0.667,0.667,0.667,0.143,
batch_6/000022.JPG,0.944,6,9,1,1,0.412,0.4,0.857,0.545,0.857,0.9,
batch_6/000021.JPG,0.575,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000020.JPG,0.231,0,3,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000019.JPG,0.77,2,3,0,3,0.625,0.4,1.0,0.571,1.0,0.5,
batch_6/000018.JPG,0.239,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_6/000017.JPG,0.65,1,1,5,2,0.333,0.5,0.167,0.25,0.167,0.333,
batch_6/000015.JPG,0.774,1,3,2,1,0.286,0.25,0.333,0.286,0.333,0.75,
batch_6/000014.JPG,0.456,0,1,7,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000013.JPG,0.503,3,11,0,1,0.267,0.214,1.0,0.353,1.0,0.917,
batch_6/000011.JPG,0.005,1,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,
batch_6/000010.JPG,0.904,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_6/000009.JPG,0.29,0,7,1,0,0.0,0.0,0.0,0,0.0,1.0,
